miRNA	Gene	Input
hsa-miR-513c-3p	PHF20L1	-1
hsa-miR-513c-3p	RBM27	-1
hsa-miR-513c-3p	UBE2K	-1
hsa-miR-513c-3p	EPHA5	-1
hsa-miR-513c-3p	SLC1A3	-1
hsa-miR-513c-3p	PCDH8	-1
hsa-miR-513c-3p	RNF6	-1
hsa-miR-513c-3p	TMEM33	-1
hsa-miR-513c-3p	CNOT6L	-1
hsa-miR-513c-3p	SPIRE1	-1
hsa-miR-513c-3p	NUS1	-1
hsa-miR-513c-3p	DENND5B	-1
hsa-miR-513c-3p	CXADR	-1
hsa-miR-513c-3p	PTEN	-1
hsa-miR-513c-3p	LYPLA1	-1
hsa-miR-513c-3p	SNX15	-1
hsa-miR-513c-3p	MTM1	-1
hsa-miR-513c-3p	ZFYVE16	-1
hsa-miR-513c-3p	ITGA4	-1
hsa-miR-513c-3p	FAM118B	-1
hsa-miR-513c-3p	ABI1	-1
hsa-miR-513c-3p	TBC1D12	-1
hsa-miR-513c-3p	ZDHHC2	-1
hsa-miR-513c-3p	CREBZF	-1
hsa-miR-513c-3p	ELAVL2	-1
hsa-miR-513c-3p	APPL1	-1
hsa-miR-513c-3p	CHST9	-1
hsa-miR-513c-3p	SEC23A	-1
hsa-miR-513c-3p	SLC12A2	-1
hsa-miR-513c-3p	TTC28	-1
hsa-miR-513c-3p	MED13	-1
hsa-miR-513c-3p	SERINC5	-1
hsa-miR-513c-3p	DCUN1D5	-1
hsa-miR-513c-3p	SLC7A11	-1
hsa-miR-513c-3p	STRN	-1
hsa-miR-513c-3p	ZBTB41	-1
hsa-miR-513c-3p	PHIP	-1
hsa-miR-513c-3p	RFX3	-1
mmu-miR-7052-3p	Slc29a4	-1
mmu-miR-7052-3p	Dennd2d	-1
mmu-miR-7052-3p	Zfp423	-1
mmu-miR-7052-3p	Tjp2	-1
mmu-miR-7052-3p	Gprc5b	-1
mmu-miR-7052-3p	Mindy2	-1
mmu-miR-7649-3p	Zfp493	-1
mmu-miR-7649-3p	Zfp97	-1
mmu-miR-7649-3p	Zfp738	-1
mmu-miR-7649-3p	Mef2d	-1
mmu-miR-7649-3p	Zfp976	-1
mmu-miR-7649-3p	Alx4	-1
mmu-miR-7649-3p	6720489N17Rik	-1
mmu-miR-7649-3p	Mtmr4	-1
mmu-miR-7649-3p	Gm6712	-1
mmu-miR-7649-3p	Zfp935	-1
mmu-miR-7649-3p	2210418O10Rik	-1
mmu-miR-7649-3p	Zfp951	-1
mmu-miR-7649-3p	Zfp973	-1
mmu-miR-7649-3p	Zeb2	-1
mmu-miR-7649-3p	Zfp120	-1
mmu-miR-7649-3p	Zfp781	-1
mmu-miR-7649-3p	Zfp930	-1
mmu-miR-7649-3p	Gm14322	-1
mmu-miR-7649-3p	Plxna2	-1
mmu-miR-7649-3p	Zfp936	-1
mmu-miR-7649-3p	Zfp960	-1
mmu-miR-7649-3p	Lrp4	-1
mmu-miR-7649-3p	Zfp975	-1
mmu-miR-7649-3p	Zfp965	-1
mmu-miR-7649-3p	Zfp729a	-1
mmu-miR-7649-3p	Gm14296	-1
mmu-miR-7649-3p	Gm14440	-1
mmu-miR-8113	Anks1	-1
mmu-miR-8113	Exd2	-1
mmu-miR-8113	Coro1c	-1
mmu-miR-8113	Hyls1	-1
mmu-miR-8113	Tpst2	-1
mmu-miR-8113	Rnf165	-1
mmu-miR-8113	Plagl1	-1
mmu-miR-8113	Igf1r	-1
mmu-miR-8113	Usp17la	-1
mmu-miR-8113	Zdhhc9	-1
gga-miR-1753	HIF1A	-1
gga-miR-1753	PLCXD3	-1
gga-miR-1753	PPM1A	-1
gga-miR-1753	SMURF2	-1
gga-miR-1753	FAM19A2	-1
gga-miR-1753	SLC45A4	-1
gga-miR-1753	BBS5	-1
gga-miR-6663-5p	IRF2	-1
gga-miR-6663-5p	STXBP5	-1
gga-miR-6663-5p	FAM162B	-1
gga-miR-6663-5p	EYA1	-1
gga-miR-6663-5p	SKI	-1
gga-miR-6663-5p	ZCCHC2	-1
gga-miR-6663-5p	EPC1	-1
gga-miR-6663-5p	SLC38A2	-1
gga-miR-6663-5p	EXPH5	-1
gga-miR-6663-5p	VSTM2A	-1
gga-miR-6663-5p	RAI14	-1
gga-miR-6663-5p	KLHL34	-1
gga-miR-6663-5p	LMX1A	-1
gga-miR-6663-5p	EPHA3	-1
gga-miR-6663-5p	ZDHHC2	-1
gga-miR-143-5p	MLLT10	-1
gga-miR-143-5p	RFX7	-1
gga-miR-143-5p	LIMA1	-1
gga-miR-143-5p	PXK	-1
gga-miR-143-5p	SH3BGRL3	-1
gga-miR-143-5p	MAN1A2	-1
gga-miR-143-5p	CCR2	-1
gga-miR-143-5p	VPS26A	-1
gga-miR-1752	CHD1Z	-1
gga-miR-1752	MAP2K6	-1
gga-miR-1752	KLHL31	-1
gga-miR-1752	MAPRE2	-1
gga-miR-1752	STOML3	-1
gga-miR-1752	NPPA	-1
gga-miR-1752	PCDH7	-1
gga-miR-1752	NXNL2	-1
gga-miR-1752	SLC30A10	-1
gga-miR-1752	CADM2	-1
hsa-miR-199a-5p	DDR1	-1
hsa-miR-199a-5p	AKAP1	-1
hsa-miR-199a-5p	SLC25A23	-1
hsa-miR-199a-5p	ARHGAP12	-1
hsa-miR-199a-5p	GCNT2	-1
hsa-miR-199a-5p	GPR63	-1
hsa-miR-199a-5p	KL	-1
hsa-miR-199a-5p	MYRF	-1
hsa-miR-199a-5p	ZNF763	-1
hsa-miR-199a-5p	RAD23B	-1
hsa-miR-199a-5p	CDCA7L	-1
hsa-miR-199a-5p	NAA40	-1
hsa-miR-199a-5p	SLC24A3	-1
hsa-miR-199a-5p	MAP3K11	-1
hsa-miR-199a-5p	CLCN3	-1
hsa-miR-199a-5p	MARCHF8	-1
hsa-miR-199a-5p	RASSF2	-1
hsa-miR-199a-5p	CELSR1	-1
hsa-miR-199a-5p	ZNF773	-1
hsa-miR-199a-5p	ZNF439	-1
hsa-miR-199a-5p	FZD4	-1
hsa-miR-199a-5p	ZNF189	-1
hsa-miR-199a-5p	BCAM	-1
hsa-miR-199a-5p	LIN7C	-1
hsa-miR-199a-5p	HAPLN1	-1
hsa-miR-199a-5p	SULF1	-1
mmu-miR-770-5p	Col5a1	-1
mmu-miR-770-5p	Dazap2	-1
mmu-miR-770-5p	Peg10	-1
mmu-miR-770-5p	Narf	-1
mmu-miR-770-5p	Hoxd10	-1
mmu-miR-770-5p	Fras1	-1
mmu-miR-770-5p	Rnf215	-1
hsa-miR-548h-5p	ADAM22	-1
hsa-miR-548h-5p	PRRC1	-1
hsa-miR-548h-5p	SNX16	-1
hsa-miR-548h-5p	BMT2	-1
hsa-miR-548h-5p	MAGT1	-1
hsa-miR-548h-5p	FBXL3	-1
hsa-miR-548h-5p	EPHA3	-1
hsa-miR-548h-5p	PPP1R9A	-1
hsa-miR-548h-5p	GPATCH11	-1
hsa-miR-548h-5p	DNAJB14	-1
hsa-miR-548h-5p	PPARG	-1
hsa-miR-548h-5p	CCNY	-1
hsa-miR-548h-5p	ZNF608	-1
hsa-miR-548h-5p	RALA	-1
hsa-miR-548h-5p	C6orf120	-1
hsa-miR-548h-5p	NFKB1	-1
hsa-miR-548h-5p	AIDA	-1
hsa-miR-548h-5p	STXBP5	-1
hsa-miR-548h-5p	SLC30A5	-1
hsa-miR-548h-5p	RORA	-1
hsa-miR-548h-5p	MEX3D	-1
hsa-miR-548h-5p	UBE2A	-1
hsa-miR-548h-5p	CEP120	-1
hsa-miR-548h-5p	BTF3L4	-1
hsa-miR-548h-5p	UNC80	-1
hsa-miR-548h-5p	SPATA6L	-1
hsa-miR-548h-5p	RC3H1	-1
hsa-miR-548h-5p	NUP50	-1
hsa-miR-548h-5p	IGF2BP3	-1
hsa-miR-548h-5p	FAM135A	-1
hsa-miR-548h-5p	ACTN4	-1
hsa-miR-548h-5p	REV3L	-1
hsa-miR-548h-5p	IKZF2	-1
hsa-miR-548h-5p	GPR85	-1
hsa-miR-548h-5p	PREX2	-1
hsa-miR-548h-5p	B3GALT5	-1
hsa-miR-548h-5p	CAPN2	-1
hsa-miR-548h-5p	PTPRG	-1
hsa-miR-548h-5p	TCF12	-1
hsa-miR-548h-5p	MAML1	-1
hsa-miR-548h-5p	ADGRB3	-1
hsa-miR-548h-5p	NFAT5	-1
hsa-miR-548h-5p	GOPC	-1
hsa-miR-548h-5p	SACS	-1
hsa-miR-548h-5p	RMND5A	-1
hsa-miR-548h-5p	FZD7	-1
hsa-miR-548h-5p	DEFA6	-1
hsa-miR-548h-5p	DENND1B	-1
hsa-miR-548h-5p	C5orf24	-1
hsa-miR-548h-5p	NEGR1	-1
hsa-miR-548h-5p	MIDEAS	-1
hsa-miR-548h-5p	SCAMP1	-1
hsa-miR-548h-5p	WDR26	-1
hsa-miR-548h-5p	TMEM135	-1
hsa-miR-548h-5p	FLRT3	-1
hsa-miR-548h-5p	CNTN1	-1
hsa-miR-548h-5p	GULP1	-1
hsa-miR-548h-5p	ACAT2	-1
hsa-miR-548h-5p	ZBTB44	-1
hsa-miR-548h-5p	STYX	-1
hsa-miR-548h-5p	MINDY2	-1
hsa-miR-548h-5p	EDIL3	-1
hsa-miR-548h-5p	CDK6	-1
hsa-miR-548h-5p	LATS1	-1
hsa-miR-548h-5p	FIGN	-1
hsa-miR-548h-5p	ZEB2	-1
hsa-miR-548h-5p	ZNF680	-1
hsa-miR-548h-5p	ZDHHC21	-1
hsa-miR-548h-5p	FEM1C	-1
hsa-miR-548h-5p	RNF138	-1
hsa-miR-548h-5p	SRP9	-1
hsa-miR-548h-5p	MAST3	-1
hsa-miR-548h-5p	S1PR1	-1
hsa-miR-548h-5p	ARL6IP6	-1
hsa-miR-548h-5p	TTC13	-1
hsa-miR-548h-5p	LRRTM3	-1
hsa-miR-548h-5p	MTA1	-1
hsa-miR-548h-5p	HECA	-1
hsa-miR-548h-5p	SCML2	-1
hsa-miR-548h-5p	SAMD8	-1
hsa-miR-548h-5p	ZBTB11	-1
hsa-miR-548h-5p	PRKAA1	-1
hsa-miR-548h-5p	ADAMTS1	-1
hsa-miR-548h-5p	AFDN	-1
mmu-miR-8118	Abraxas1	-1
mmu-miR-8118	Lrrtm4	-1
mmu-miR-8118	Trio	-1
mmu-miR-8118	R3hdm2	-1
mmu-miR-8118	Plaur	-1
mmu-miR-8118	Orai2	-1
mmu-miR-8118	Ifnar2	-1
mmu-miR-8118	Zbtb44	-1
mmu-miR-8118	Map4	-1
mmu-miR-8118	Tlcd4	-1
mmu-miR-8118	Gm5148	-1
mmu-miR-8118	Apod	-1
mmu-miR-8118	Terf1	-1
mmu-miR-8118	Mis18bp1	-1
mmu-miR-8118	Zfp345	-1
mmu-miR-8118	Syn2	-1
mmu-miR-8118	Vsig10l	-1
mmu-miR-8118	Ctnna3	-1
mmu-miR-8118	Slc16a1	-1
mmu-miR-8118	Zmynd19	-1
mmu-miR-8118	Pphln1	-1
mmu-miR-8118	Fli1	-1
mmu-miR-8118	Cdk17	-1
mmu-miR-8118	BC147527	-1
mmu-miR-8118	Taok1	-1
mmu-miR-8118	Cnot6l	-1
mmu-miR-8118	Syt4	-1
mmu-miR-8118	Tspan31	-1
mmu-miR-8118	Trps1	-1
mmu-miR-8118	Mmp24	-1
mmu-miR-8118	Hipk1	-1
mmu-miR-8118	Sema3d	-1
mmu-miR-8118	Fam126b	-1
mmu-miR-8118	Bcat1	-1
mmu-miR-8118	Asap2	-1
mmu-miR-8118	B020031M17Rik	-1
mmu-miR-8118	Sowahc	-1
mmu-miR-8118	Rnf44	-1
mmu-miR-8118	Zmat1	-1
mmu-miR-8118	Lhfp	-1
mmu-miR-8118	Osbpl8	-1
mmu-miR-8118	Abcb1a	-1
mmu-miR-8118	Gse1	-1
mmu-miR-8118	Tet1	-1
mmu-miR-8118	Nrxn3	-1
mmu-miR-8118	Onecut2	-1
mmu-miR-8118	Deptor	-1
mmu-miR-8118	Nlgn1	-1
mmu-miR-8118	Thap1	-1
mmu-miR-8118	Zfp422	-1
mmu-miR-8118	Gtf2a1	-1
mmu-miR-8118	Prkx	-1
mmu-miR-8118	Qk	-1
mmu-miR-8118	Ptbp3	-1
mmu-miR-8118	Nbea	-1
mmu-miR-8118	Fut11	-1
mmu-miR-8118	Khdrbs2	-1
mmu-miR-8118	Etv1	-1
mmu-miR-8118	Kdm5a	-1
mmu-miR-8118	Cnot6	-1
mmu-miR-8118	Cct8	-1
mmu-miR-8118	Akap5	-1
mmu-miR-8118	Mark2	-1
mmu-miR-8118	Dennd6a	-1
mmu-miR-8118	Ct55	-1
mmu-miR-8118	Eif2s3x	-1
mmu-miR-8118	Boc	-1
mmu-miR-8118	Ino80d	-1
mmu-miR-8118	Far1	-1
mmu-miR-8118	Chl1	-1
mmu-miR-8118	Celf1	-1
mmu-miR-8118	Faf1	-1
mmu-miR-8118	Kras	-1
mmu-miR-8118	Rhobtb1	-1
mmu-miR-8118	Cxxc4	-1
mmu-miR-8118	Arl14	-1
mmu-miR-8118	Dusp10	-1
mmu-miR-8118	Elf2	-1
mmu-miR-8118	Cxcr4	-1
mmu-miR-8118	Apbb2	-1
mmu-miR-8118	Ank3	-1
mmu-miR-8118	Adamts5	-1
mmu-miR-8118	Riok3	-1
mmu-miR-8118	Rorb	-1
mmu-miR-8118	Cpeb3	-1
mmu-miR-8118	Smc5	-1
mmu-miR-8118	Naaladl2	-1
mmu-miR-8118	G2e3	-1
mmu-miR-8118	Ptpre	-1
mmu-miR-8118	Nip7	-1
mmu-miR-8118	Slc10a4	-1
mmu-miR-8118	Irf2bp2	-1
mmu-miR-8118	Slc8b1	-1
mmu-miR-8118	Celf2	-1
mmu-miR-8118	Ccnd2	-1
mmu-miR-8118	Sumo1	-1
mmu-miR-8118	Cd200r4	-1
mmu-miR-8118	Zfhx3	-1
mmu-miR-8118	Szrd1	-1
mmu-miR-8118	Ell2	-1
mmu-miR-8118	Fzd6	-1
mmu-miR-8118	Gm5415	-1
mmu-miR-8118	Prpmp5	-1
mmu-miR-8118	Slain2	-1
mmu-miR-8118	Samd8	-1
mmu-miR-8118	Slc8a1	-1
mmu-miR-8118	Ebf2	-1
mmu-miR-8118	Gna13	-1
mmu-miR-8118	Rbpj	-1
mmu-miR-8118	Unc5c	-1
mmu-miR-8118	Pank3	-1
mmu-miR-8118	Lonrf3	-1
mmu-miR-8118	Phlpp1	-1
mmu-miR-8118	Six4	-1
mmu-miR-8118	Cwf19l2	-1
mmu-miR-8118	Fcgr4	-1
mmu-miR-8118	Dap3	-1
mmu-miR-8118	Pcyox1l	-1
mmu-miR-8118	Fbxo32	-1
mmu-miR-8118	Zmym2	-1
mmu-miR-8118	Camta1	-1
mmu-miR-8118	Pde10a	-1
mmu-miR-8118	Nr4a2	-1
mmu-miR-8118	Mtrr	-1
mmu-miR-8118	Tmub2	-1
mmu-miR-8118	Fat1	-1
mmu-miR-8118	Parp11	-1
mmu-miR-8118	Prtg	-1
mmu-miR-8118	Esrrg	-1
mmu-miR-8118	Nr3c1	-1
mmu-miR-8118	Zbtb34	-1
mmu-miR-8118	Vps13d	-1
mmu-miR-8118	Chd1	-1
mmu-miR-8118	Depdc1b	-1
mmu-miR-8118	Acer3	-1
mmu-miR-8118	Zc3h14	-1
mmu-miR-8118	Sirt1	-1
mmu-miR-8118	Zic3	-1
mmu-miR-8118	Hbegf	-1
mmu-miR-8118	U2surp	-1
mmu-miR-8118	Erich5	-1
mmu-miR-8118	Lnpep	-1
mmu-miR-8118	Sox5	-1
mmu-miR-8118	Plcb3	-1
mmu-miR-8118	Fbn2	-1
mmu-miR-8118	Pafah1b1	-1
mmu-miR-8118	AF366264	-1
mmu-miR-8118	Cacul1	-1
mmu-miR-8118	Sirt6	-1
mmu-miR-8118	Septin7	-1
mmu-miR-8118	Alg6	-1
mmu-miR-8118	Preb	-1
mmu-miR-8118	Cutal	-1
mmu-miR-8118	Gtf3c3	-1
mmu-miR-8118	Hoxd9	-1
mmu-miR-8118	Upf1	-1
mmu-miR-8118	Nfat5	-1
mmu-miR-8118	Poglut3	-1
mmu-miR-8118	Calml3	-1
mmu-miR-8118	Cdc42	-1
mmu-miR-8118	Znrf2	-1
mmu-miR-8118	Utp4	-1
mmu-miR-8118	Gpr12	-1
mmu-miR-8118	Ccdc6	-1
mmu-miR-8118	Ipmk	-1
mmu-miR-8118	Metrn	-1
mmu-miR-8118	Igf1r	-1
mmu-miR-8118	Eif5a2	-1
mmu-miR-8118	Ptk7	-1
mmu-miR-8118	Ero1b	-1
mmu-miR-8118	Sall3	-1
mmu-miR-8118	Mafb	-1
mmu-miR-8118	Jarid2	-1
mmu-miR-8118	D830031N03Rik	-1
mmu-miR-8118	Scai	-1
mmu-miR-8118	Dgke	-1
mmu-miR-8118	Neu3	-1
mmu-miR-8118	Phf8	-1
mmu-miR-8118	Myocd	-1
mmu-miR-8118	Pou2f1	-1
mmu-miR-8118	Itga6	-1
mmu-miR-8118	Scn3a	-1
mmu-miR-8118	Ranbp6	-1
mmu-miR-8118	Mllt3	-1
mmu-miR-8118	Nrp1	-1
mmu-miR-8118	Rprd2	-1
mmu-miR-8118	Nucks1	-1
mmu-miR-8118	Vav2	-1
mmu-miR-8118	Hdac9	-1
mmu-miR-8118	Sgcz	-1
mmu-miR-8118	Trpc5	-1
mmu-miR-8118	Fbxl14	-1
mmu-miR-8118	P2ry4	-1
mmu-miR-8118	Bcl2l12	-1
mmu-miR-8118	Pnoc	-1
mmu-miR-8118	Gpat3	-1
mmu-miR-8118	Dach1	-1
mmu-miR-8118	Adk	-1
mmu-miR-8118	Tfam	-1
mmu-miR-8118	Uri1	-1
mmu-miR-8118	Zmat3	-1
mmu-miR-8118	Dtx3l	-1
mmu-miR-8118	Pip4p2	-1
mmu-miR-8118	Mboat7	-1
mmu-miR-8118	Esyt2	-1
mmu-miR-8118	Gm21761	-1
mmu-miR-8118	Mbtd1	-1
mmu-miR-8118	Zbtb21	-1
mmu-miR-8118	Zbtb41	-1
mmu-miR-8118	Map3k2	-1
mmu-miR-8118	Ercc6	-1
mmu-miR-8118	Tnrc6a	-1
mmu-miR-8118	Ppm1k	-1
mmu-miR-8118	Rest	-1
mmu-miR-8118	Mysm1	-1
mmu-miR-8118	Rb1cc1	-1
mmu-miR-8118	Trim6	-1
mmu-miR-8118	Atp2b1	-1
mmu-miR-8118	Arl8a	-1
mmu-miR-8118	Htr1a	-1
mmu-miR-8118	Ccbe1	-1
mmu-miR-8118	Trmt9b	-1
mmu-miR-8118	Fgf10	-1
mmu-miR-8118	Slc35f1	-1
mmu-miR-8118	Ube4a	-1
mmu-miR-8118	Bicd1	-1
mmu-miR-8118	Noc2l	-1
mmu-miR-8118	Ap1g1	-1
mmu-miR-8118	Arid1b	-1
mmu-miR-8118	Arid5b	-1
mmu-miR-8118	Cdk6	-1
mmu-miR-8118	Slc15a1	-1
mmu-miR-8118	Atl2	-1
mmu-miR-8118	Klf12	-1
mmu-miR-8118	Sdr16c5	-1
mmu-miR-8118	Zhx3	-1
mmu-miR-8118	Med18	-1
mmu-miR-8118	Nufip2	-1
mmu-miR-8118	AF067063	-1
mmu-miR-8118	Pkia	-1
mmu-miR-8118	Plekhm3	-1
hsa-miR-215-3p	MASP1	-1
hsa-miR-215-3p	GLYATL2	-1
hsa-miR-215-3p	WBP2NL	-1
hsa-miR-215-3p	PRR11	-1
hsa-miR-215-3p	PPARGC1A	-1
hsa-miR-215-3p	KIDINS220	-1
hsa-miR-215-3p	RGPD3	-1
hsa-miR-215-3p	GCC2	-1
hsa-miR-215-3p	RGPD4	-1
hsa-miR-215-3p	TEAD1	-1
hsa-miR-215-3p	GNAI1	-1
gga-miR-1758	DDI2	-1
gga-miR-1758	F3	-1
gga-miR-1758	SRSF11	-1
gga-miR-1758	MCM3	-1
gga-miR-1758	RNF19A	-1
mmu-miR-743b-3p	Aak1	-1
mmu-miR-743b-3p	Mpp7	-1
mmu-miR-743b-3p	Bnc2	-1
mmu-miR-743b-3p	Rbms3	-1
mmu-miR-743b-3p	Jph1	-1
mmu-miR-743b-3p	Cilk1	-1
mmu-miR-743b-3p	Mosmo	-1
mmu-miR-743b-3p	Clta	-1
mmu-miR-743b-3p	Spag9	-1
mmu-miR-743b-3p	Znfx1	-1
mmu-miR-743b-3p	Prrg3	-1
mmu-miR-743b-3p	Tnfaip3	-1
mmu-miR-743b-3p	Gm609	-1
mmu-miR-743b-3p	Crebrf	-1
mmu-miR-743b-3p	Celf2	-1
mmu-miR-743b-3p	Gnb5	-1
mmu-miR-743b-3p	Ythdf2	-1
mmu-miR-743b-3p	Npr3	-1
mmu-miR-743b-3p	Akap11	-1
mmu-miR-743b-3p	Mxi1	-1
mmu-miR-743b-3p	Trp53bp2	-1
mmu-miR-743b-3p	Npas3	-1
mmu-miR-743b-3p	Larp1	-1
mmu-miR-743b-3p	Kctd14	-1
mmu-miR-743b-3p	Fut9	-1
mmu-miR-743b-3p	Lancl3	-1
mmu-miR-743b-3p	Cep350	-1
mmu-miR-743b-3p	Elavl2	-1
mmu-miR-743b-3p	Nr1d2	-1
mmu-miR-743b-3p	Adam22	-1
mmu-miR-743b-3p	Erbb4	-1
mmu-miR-743b-3p	Bod1l	-1
mmu-miR-743b-3p	B4galt6	-1
mmu-miR-743b-3p	Dipk2a	-1
mmu-miR-743b-3p	Ppm1d	-1
mmu-miR-743b-3p	Ebf1	-1
mmu-miR-743b-3p	Cldnd1	-1
mmu-miR-743b-3p	Tfap2a	-1
mmu-miR-743b-3p	Hlf	-1
mmu-miR-743b-3p	Lin28b	-1
mmu-miR-743b-3p	Ncbp3	-1
gga-miR-1757	SYNE3	-1
gga-miR-1757	FOXJ3	-1
gga-miR-1757	PEX11G	-1
gga-miR-1757	TSPAN7	-1
gga-miR-1757	RAB31	-1
gga-miR-1757	ARHGAP33	-1
mmu-miR-340-5p	Dmd	-1
mmu-miR-340-5p	Atp2c1	-1
mmu-miR-340-5p	Rbm24	-1
mmu-miR-340-5p	Jph1	-1
mmu-miR-340-5p	Cyfip1	-1
mmu-miR-340-5p	Tshz3	-1
mmu-miR-340-5p	Kcnk1	-1
mmu-miR-340-5p	Noc3l	-1
mmu-miR-340-5p	Gatad1	-1
mmu-miR-340-5p	Ssbp2	-1
mmu-miR-340-5p	Hecw2	-1
mmu-miR-340-5p	Wdr26	-1
mmu-miR-340-5p	Pou2f1	-1
mmu-miR-340-5p	Gucy1b1	-1
mmu-miR-340-5p	Ttbk2	-1
mmu-miR-340-5p	Elavl4	-1
mmu-miR-340-5p	Vmp1	-1
mmu-miR-340-5p	Gabpa	-1
mmu-miR-340-5p	Atp13a3	-1
mmu-miR-340-5p	Brd1	-1
mmu-miR-340-5p	Pum1	-1
mmu-miR-340-5p	Phip	-1
mmu-miR-340-5p	Fgf4	-1
mmu-miR-340-5p	Adamts1	-1
mmu-miR-340-5p	Mcmbp	-1
mmu-miR-340-5p	Uba3	-1
mmu-miR-340-5p	Kat6b	-1
mmu-miR-340-5p	Smarcad1	-1
mmu-miR-340-5p	G2e3	-1
mmu-miR-340-5p	Pabpc5	-1
mmu-miR-340-5p	Btf3l4	-1
mmu-miR-340-5p	Ice1	-1
mmu-miR-340-5p	Cdh12	-1
mmu-miR-340-5p	Sumo2	-1
mmu-miR-340-5p	Msrb3	-1
mmu-miR-340-5p	Epn2	-1
mmu-miR-340-5p	Greb1	-1
mmu-miR-340-5p	Mical2	-1
mmu-miR-340-5p	Med12l	-1
mmu-miR-340-5p	Phldb2	-1
mmu-miR-340-5p	Kctd14	-1
mmu-miR-340-5p	Zfp652	-1
mmu-miR-340-5p	Pcgf3	-1
mmu-miR-340-5p	Tbl1xr1	-1
mmu-miR-340-5p	Tmem33	-1
mmu-miR-340-5p	Cask	-1
mmu-miR-340-5p	Elavl2	-1
mmu-miR-340-5p	Secisbp2l	-1
mmu-miR-340-5p	Ppm1b	-1
mmu-miR-340-5p	Ankib1	-1
mmu-miR-340-5p	Tmem245	-1
mmu-miR-340-5p	Olfm3	-1
mmu-miR-340-5p	Ero1b	-1
mmu-miR-340-5p	Dnajc25	-1
mmu-miR-340-5p	Fam76b	-1
mmu-miR-340-5p	Stc1	-1
mmu-miR-340-5p	Skp2	-1
mmu-miR-340-5p	Sgce	-1
mmu-miR-340-5p	Jam3	-1
mmu-miR-340-5p	Hook3	-1
mmu-miR-340-5p	Kcna4	-1
mmu-miR-340-5p	Ubr3	-1
mmu-miR-340-5p	Ythdf3	-1
mmu-miR-340-5p	Tpp2	-1
mmu-miR-340-5p	Zfpm2	-1
mmu-miR-340-5p	Stxbp4	-1
mmu-miR-340-5p	Lrig3	-1
mmu-miR-340-5p	Ccng2	-1
mmu-miR-340-5p	Rev3l	-1
mmu-miR-340-5p	Adgrb3	-1
mmu-miR-340-5p	Kcnh5	-1
mmu-miR-340-5p	Nxt2	-1
mmu-miR-340-5p	Rnf111	-1
mmu-miR-340-5p	Fgf7	-1
mmu-miR-340-5p	Sgip1	-1
mmu-miR-340-5p	Tmem64	-1
mmu-miR-340-5p	Nexmif	-1
mmu-miR-340-5p	Esyt2	-1
mmu-miR-340-5p	Map3k2	-1
mmu-miR-340-5p	Tapt1	-1
mmu-miR-340-5p	Rb1cc1	-1
mmu-miR-340-5p	Usp24	-1
mmu-miR-340-5p	Nfat5	-1
mmu-miR-340-5p	Cdh9	-1
mmu-miR-340-5p	Galnt13	-1
mmu-miR-340-5p	Hdlbp	-1
gga-miR-6573-3p	ACAA2	-1
gga-miR-6573-3p	SPTBN1	-1
gga-miR-6573-3p	CD99	-1
gga-miR-6573-3p	FREM2	-1
gga-miR-6573-3p	CYP4V2	-1
gga-miR-6573-3p	EPHA6	-1
gga-miR-6573-3p	TM9SF2	-1
gga-miR-6573-3p	KIAA0930	-1
gga-miR-6675-3p	DLX5	-1
gga-miR-6675-3p	GATSL2	-1
gga-miR-6675-3p	GNA14	-1
gga-miR-6675-3p	GUCY1A2	-1
gga-miR-6675-3p	IL1R2	-1
gga-miR-6675-3p	METRNL	-1
gga-miR-6675-3p	BBX	-1
hsa-miR-1910-3p	CAMSAP2	-1
hsa-miR-1910-3p	SCML4	-1
hsa-miR-1910-3p	SPTSSB	-1
hsa-miR-1910-3p	MYLK3	-1
hsa-miR-1910-3p	BMP6	-1
hsa-miR-1910-3p	TENT4A	-1
hsa-miR-1910-3p	MB21D2	-1
hsa-miR-1910-3p	MMD	-1
hsa-miR-1910-3p	APBB2	-1
hsa-miR-1910-3p	OLFM2	-1
hsa-miR-1910-3p	SMARCAD1	-1
hsa-miR-1910-3p	SOX6	-1
hsa-miR-1910-3p	FRAS1	-1
hsa-miR-1910-3p	SCUBE3	-1
gga-let-7k-5p	PRTG	-1
gga-let-7k-5p	STARD13	-1
gga-let-7k-5p	E2F5	-1
gga-let-7k-5p	IGF2BP3	-1
gga-let-7k-5p	FIGN	-1
gga-let-7k-5p	FGD6	-1
gga-let-7k-5p	CA7	-1
gga-let-7k-5p	LIN28B	-1
gga-let-7k-5p	CDC34	-1
gga-let-7k-5p	INTS6L	-1
gga-let-7k-5p	YOD1	-1
gga-let-7k-5p	BACH1	-1
gga-let-7k-5p	IGDCC3	-1
gga-let-7k-5p	COL4A2	-1
gga-let-7k-5p	COL4A1	-1
gga-let-7k-5p	LSM11	-1
gga-let-7k-5p	CCNJ	-1
gga-let-7k-5p	NR6A1	-1
gga-let-7k-5p	GNG5	-1
gga-let-7k-5p	PLCXD2	-1
gga-let-7k-5p	XKR6	-1
gga-let-7k-5p	SLC26A9	-1
gga-let-7k-5p	UTRN	-1
hsa-miR-5579-3p	ZNF367	-1
hsa-miR-5579-3p	CPEB3	-1
hsa-miR-5579-3p	GPR34	-1
hsa-miR-5579-3p	MALT1	-1
hsa-miR-5579-3p	BCL11A	-1
